center,left,right,steering,throttle,brake,speed
IMG/center_2019_06_27_18_37_32_796.jpg,IMG/left_2019_06_27_18_37_32_796.jpg,IMG/right_2019_06_27_18_37_32_796.jpg,0,1,0,29.03508
IMG/center_2019_06_27_18_37_32_877.jpg,IMG/left_2019_06_27_18_37_32_877.jpg,IMG/right_2019_06_27_18_37_32_877.jpg,0,1,0,29.76551
IMG/center_2019_06_27_18_37_32_959.jpg,IMG/left_2019_06_27_18_37_32_959.jpg,IMG/right_2019_06_27_18_37_32_959.jpg,0,1,0,30.18985
IMG/center_2019_06_27_18_37_33_043.jpg,IMG/left_2019_06_27_18_37_33_043.jpg,IMG/right_2019_06_27_18_37_33_043.jpg,0,1,0,30.19033
IMG/center_2019_06_27_18_37_33_127.jpg,IMG/left_2019_06_27_18_37_33_127.jpg,IMG/right_2019_06_27_18_37_33_127.jpg,0,1,0,30.19062
IMG/center_2019_06_27_18_37_33_206.jpg,IMG/left_2019_06_27_18_37_33_206.jpg,IMG/right_2019_06_27_18_37_33_206.jpg,0,1,0,30.19033
IMG/center_2019_06_27_18_37_33_287.jpg,IMG/left_2019_06_27_18_37_33_287.jpg,IMG/right_2019_06_27_18_37_33_287.jpg,0,1,0,30.19033
IMG/center_2019_06_27_18_37_33_366.jpg,IMG/left_2019_06_27_18_37_33_366.jpg,IMG/right_2019_06_27_18_37_33_366.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_33_445.jpg,IMG/left_2019_06_27_18_37_33_445.jpg,IMG/right_2019_06_27_18_37_33_445.jpg,0,1,0,30.19031
IMG/center_2019_06_27_18_37_33_528.jpg,IMG/left_2019_06_27_18_37_33_528.jpg,IMG/right_2019_06_27_18_37_33_528.jpg,0,1,0,30.19031
IMG/center_2019_06_27_18_37_33_608.jpg,IMG/left_2019_06_27_18_37_33_608.jpg,IMG/right_2019_06_27_18_37_33_608.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_33_688.jpg,IMG/left_2019_06_27_18_37_33_688.jpg,IMG/right_2019_06_27_18_37_33_688.jpg,0,1,0,30.19031
IMG/center_2019_06_27_18_37_33_769.jpg,IMG/left_2019_06_27_18_37_33_769.jpg,IMG/right_2019_06_27_18_37_33_769.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_33_849.jpg,IMG/left_2019_06_27_18_37_33_849.jpg,IMG/right_2019_06_27_18_37_33_849.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_33_927.jpg,IMG/left_2019_06_27_18_37_33_927.jpg,IMG/right_2019_06_27_18_37_33_927.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_34_005.jpg,IMG/left_2019_06_27_18_37_34_005.jpg,IMG/right_2019_06_27_18_37_34_005.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_34_083.jpg,IMG/left_2019_06_27_18_37_34_083.jpg,IMG/right_2019_06_27_18_37_34_083.jpg,0,1,0,30.19039
IMG/center_2019_06_27_18_37_34_166.jpg,IMG/left_2019_06_27_18_37_34_166.jpg,IMG/right_2019_06_27_18_37_34_166.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_34_247.jpg,IMG/left_2019_06_27_18_37_34_247.jpg,IMG/right_2019_06_27_18_37_34_247.jpg,0,1,0,30.19052
IMG/center_2019_06_27_18_37_34_330.jpg,IMG/left_2019_06_27_18_37_34_330.jpg,IMG/right_2019_06_27_18_37_34_330.jpg,-0.1,1,0,30.18768
IMG/center_2019_06_27_18_37_34_411.jpg,IMG/left_2019_06_27_18_37_34_411.jpg,IMG/right_2019_06_27_18_37_34_411.jpg,0,0.881362,0,30.15208
IMG/center_2019_06_27_18_37_34_494.jpg,IMG/left_2019_06_27_18_37_34_494.jpg,IMG/right_2019_06_27_18_37_34_494.jpg,0,0.6339307,0,30.08517
IMG/center_2019_06_27_18_37_34_582.jpg,IMG/left_2019_06_27_18_37_34_582.jpg,IMG/right_2019_06_27_18_37_34_582.jpg,0,0.3686137,0,30.02046
IMG/center_2019_06_27_18_37_34_661.jpg,IMG/left_2019_06_27_18_37_34_661.jpg,IMG/right_2019_06_27_18_37_34_661.jpg,0,0.1316917,0,29.93115
IMG/center_2019_06_27_18_37_34_746.jpg,IMG/left_2019_06_27_18_37_34_746.jpg,IMG/right_2019_06_27_18_37_34_746.jpg,0,0.3853478,0,29.96307
IMG/center_2019_06_27_18_37_34_825.jpg,IMG/left_2019_06_27_18_37_34_825.jpg,IMG/right_2019_06_27_18_37_34_825.jpg,0,0.6225846,0,30.10796
IMG/center_2019_06_27_18_37_34_903.jpg,IMG/left_2019_06_27_18_37_34_903.jpg,IMG/right_2019_06_27_18_37_34_903.jpg,0,0.8585589,0,30.16581
IMG/center_2019_06_27_18_37_34_983.jpg,IMG/left_2019_06_27_18_37_34_983.jpg,IMG/right_2019_06_27_18_37_34_983.jpg,0,1,0,30.19301
IMG/center_2019_06_27_18_37_35_062.jpg,IMG/left_2019_06_27_18_37_35_062.jpg,IMG/right_2019_06_27_18_37_35_062.jpg,-0.2,1,0,30.1799
IMG/center_2019_06_27_18_37_35_147.jpg,IMG/left_2019_06_27_18_37_35_147.jpg,IMG/right_2019_06_27_18_37_35_147.jpg,-0.259125,1,0,30.18071
IMG/center_2019_06_27_18_37_35_224.jpg,IMG/left_2019_06_27_18_37_35_224.jpg,IMG/right_2019_06_27_18_37_35_224.jpg,-0.029181,0.8818147,0,30.15135
IMG/center_2019_06_27_18_37_35_308.jpg,IMG/left_2019_06_27_18_37_35_308.jpg,IMG/right_2019_06_27_18_37_35_308.jpg,0,0.6299531,0,30.08326
IMG/center_2019_06_27_18_37_35_397.jpg,IMG/left_2019_06_27_18_37_35_397.jpg,IMG/right_2019_06_27_18_37_35_397.jpg,0,0.3620112,0,30.01371
IMG/center_2019_06_27_18_37_35_485.jpg,IMG/left_2019_06_27_18_37_35_485.jpg,IMG/right_2019_06_27_18_37_35_485.jpg,0,0.6248684,0,30.10582
IMG/center_2019_06_27_18_37_35_563.jpg,IMG/left_2019_06_27_18_37_35_563.jpg,IMG/right_2019_06_27_18_37_35_563.jpg,0,0.3893683,0,30.02383
IMG/center_2019_06_27_18_37_35_645.jpg,IMG/left_2019_06_27_18_37_35_645.jpg,IMG/right_2019_06_27_18_37_35_645.jpg,0,0.1439776,0,29.96037
IMG/center_2019_06_27_18_37_35_731.jpg,IMG/left_2019_06_27_18_37_35_731.jpg,IMG/right_2019_06_27_18_37_35_731.jpg,-0.1,0,0,29.75692
IMG/center_2019_06_27_18_37_35_809.jpg,IMG/left_2019_06_27_18_37_35_809.jpg,IMG/right_2019_06_27_18_37_35_809.jpg,-0.3,0,0,29.4681
IMG/center_2019_06_27_18_37_35_881.jpg,IMG/left_2019_06_27_18_37_35_881.jpg,IMG/right_2019_06_27_18_37_35_881.jpg,-0.5000001,0,0,29.09534
IMG/center_2019_06_27_18_37_35_955.jpg,IMG/left_2019_06_27_18_37_35_955.jpg,IMG/right_2019_06_27_18_37_35_955.jpg,-0.3625259,0.2234881,0,28.96409
IMG/center_2019_06_27_18_37_36_026.jpg,IMG/left_2019_06_27_18_37_36_026.jpg,IMG/right_2019_06_27_18_37_36_026.jpg,-0.151356,0.1995664,0,28.98515
IMG/center_2019_06_27_18_37_36_101.jpg,IMG/left_2019_06_27_18_37_36_101.jpg,IMG/right_2019_06_27_18_37_36_101.jpg,0,0,0,28.81882
IMG/center_2019_06_27_18_37_36_180.jpg,IMG/left_2019_06_27_18_37_36_180.jpg,IMG/right_2019_06_27_18_37_36_180.jpg,0,0.2375758,0,28.72282
IMG/center_2019_06_27_18_37_36_258.jpg,IMG/left_2019_06_27_18_37_36_258.jpg,IMG/right_2019_06_27_18_37_36_258.jpg,0,0.4712191,0,28.78243
IMG/center_2019_06_27_18_37_36_332.jpg,IMG/left_2019_06_27_18_37_36_332.jpg,IMG/right_2019_06_27_18_37_36_332.jpg,0,0.6949646,0,29.14798
IMG/center_2019_06_27_18_37_36_412.jpg,IMG/left_2019_06_27_18_37_36_412.jpg,IMG/right_2019_06_27_18_37_36_412.jpg,0,0.9345446,0,29.71659
IMG/center_2019_06_27_18_37_36_487.jpg,IMG/left_2019_06_27_18_37_36_487.jpg,IMG/right_2019_06_27_18_37_36_487.jpg,-0.1,1,0,30.19031
IMG/center_2019_06_27_18_37_36_563.jpg,IMG/left_2019_06_27_18_37_36_563.jpg,IMG/right_2019_06_27_18_37_36_563.jpg,0,1,0,30.19038
IMG/center_2019_06_27_18_37_36_642.jpg,IMG/left_2019_06_27_18_37_36_642.jpg,IMG/right_2019_06_27_18_37_36_642.jpg,0,1,0,30.19044
IMG/center_2019_06_27_18_37_36_716.jpg,IMG/left_2019_06_27_18_37_36_716.jpg,IMG/right_2019_06_27_18_37_36_716.jpg,0,1,0,30.19035
IMG/center_2019_06_27_18_37_36_792.jpg,IMG/left_2019_06_27_18_37_36_792.jpg,IMG/right_2019_06_27_18_37_36_792.jpg,0,1,0,30.18996
IMG/center_2019_06_27_18_37_36_874.jpg,IMG/left_2019_06_27_18_37_36_874.jpg,IMG/right_2019_06_27_18_37_36_874.jpg,0.2,1,0,30.17948
IMG/center_2019_06_27_18_37_36_953.jpg,IMG/left_2019_06_27_18_37_36_953.jpg,IMG/right_2019_06_27_18_37_36_953.jpg,0.2364442,1,0,30.18349
IMG/center_2019_06_27_18_37_37_025.jpg,IMG/left_2019_06_27_18_37_37_025.jpg,IMG/right_2019_06_27_18_37_37_025.jpg,0.02098417,1,0,30.18909
IMG/center_2019_06_27_18_37_37_106.jpg,IMG/left_2019_06_27_18_37_37_106.jpg,IMG/right_2019_06_27_18_37_37_106.jpg,0,1,0,30.18957
IMG/center_2019_06_27_18_37_37_188.jpg,IMG/left_2019_06_27_18_37_37_188.jpg,IMG/right_2019_06_27_18_37_37_188.jpg,0,0.7547345,0,30.11693
IMG/center_2019_06_27_18_37_37_264.jpg,IMG/left_2019_06_27_18_37_37_264.jpg,IMG/right_2019_06_27_18_37_37_264.jpg,0,0.524719,0,30.05743
IMG/center_2019_06_27_18_37_37_336.jpg,IMG/left_2019_06_27_18_37_37_336.jpg,IMG/right_2019_06_27_18_37_37_336.jpg,0,0.5176866,0,30.04724
IMG/center_2019_06_27_18_37_37_408.jpg,IMG/left_2019_06_27_18_37_37_408.jpg,IMG/right_2019_06_27_18_37_37_408.jpg,0,0.7353754,0,30.13378
IMG/center_2019_06_27_18_37_37_485.jpg,IMG/left_2019_06_27_18_37_37_485.jpg,IMG/right_2019_06_27_18_37_37_485.jpg,0,0.9642251,0,30.1912
IMG/center_2019_06_27_18_37_37_564.jpg,IMG/left_2019_06_27_18_37_37_564.jpg,IMG/right_2019_06_27_18_37_37_564.jpg,0,1,0,30.19068
IMG/center_2019_06_27_18_37_37_644.jpg,IMG/left_2019_06_27_18_37_37_644.jpg,IMG/right_2019_06_27_18_37_37_644.jpg,0,1,0,30.19027
IMG/center_2019_06_27_18_37_37_719.jpg,IMG/left_2019_06_27_18_37_37_719.jpg,IMG/right_2019_06_27_18_37_37_719.jpg,0,1,0,30.19076
IMG/center_2019_06_27_18_37_37_800.jpg,IMG/left_2019_06_27_18_37_37_800.jpg,IMG/right_2019_06_27_18_37_37_800.jpg,0,1,0,30.19048
IMG/center_2019_06_27_18_37_37_877.jpg,IMG/left_2019_06_27_18_37_37_877.jpg,IMG/right_2019_06_27_18_37_37_877.jpg,0,1,0,30.1904
IMG/center_2019_06_27_18_37_37_951.jpg,IMG/left_2019_06_27_18_37_37_951.jpg,IMG/right_2019_06_27_18_37_37_951.jpg,0,1,0,30.19103
IMG/center_2019_06_27_18_37_38_025.jpg,IMG/left_2019_06_27_18_37_38_025.jpg,IMG/right_2019_06_27_18_37_38_025.jpg,0,1,0,30.19058
IMG/center_2019_06_27_18_37_38_100.jpg,IMG/left_2019_06_27_18_37_38_100.jpg,IMG/right_2019_06_27_18_37_38_100.jpg,0,1,0,30.1905
IMG/center_2019_06_27_18_37_38_176.jpg,IMG/left_2019_06_27_18_37_38_176.jpg,IMG/right_2019_06_27_18_37_38_176.jpg,0,1,0,30.1904
IMG/center_2019_06_27_18_37_38_253.jpg,IMG/left_2019_06_27_18_37_38_253.jpg,IMG/right_2019_06_27_18_37_38_253.jpg,0,1,0,30.19021
IMG/center_2019_06_27_18_37_38_325.jpg,IMG/left_2019_06_27_18_37_38_325.jpg,IMG/right_2019_06_27_18_37_38_325.jpg,0,1,0,30.19048
IMG/center_2019_06_27_18_37_38_395.jpg,IMG/left_2019_06_27_18_37_38_395.jpg,IMG/right_2019_06_27_18_37_38_395.jpg,0,1,0,30.19025
IMG/center_2019_06_27_18_37_38_475.jpg,IMG/left_2019_06_27_18_37_38_475.jpg,IMG/right_2019_06_27_18_37_38_475.jpg,0,1,0,30.19016
IMG/center_2019_06_27_18_37_38_546.jpg,IMG/left_2019_06_27_18_37_38_546.jpg,IMG/right_2019_06_27_18_37_38_546.jpg,-0.2,1,0,30.17975
IMG/center_2019_06_27_18_37_38_618.jpg,IMG/left_2019_06_27_18_37_38_618.jpg,IMG/right_2019_06_27_18_37_38_618.jpg,-0.2158113,1,0,30.17976
IMG/center_2019_06_27_18_37_38_695.jpg,IMG/left_2019_06_27_18_37_38_695.jpg,IMG/right_2019_06_27_18_37_38_695.jpg,0,1,0,30.18856
IMG/center_2019_06_27_18_37_38_770.jpg,IMG/left_2019_06_27_18_37_38_770.jpg,IMG/right_2019_06_27_18_37_38_770.jpg,0,1,0,30.19001
IMG/center_2019_06_27_18_37_38_844.jpg,IMG/left_2019_06_27_18_37_38_844.jpg,IMG/right_2019_06_27_18_37_38_844.jpg,0,1,0,30.19025
IMG/center_2019_06_27_18_37_38_916.jpg,IMG/left_2019_06_27_18_37_38_916.jpg,IMG/right_2019_06_27_18_37_38_916.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_38_993.jpg,IMG/left_2019_06_27_18_37_38_993.jpg,IMG/right_2019_06_27_18_37_38_993.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_39_064.jpg,IMG/left_2019_06_27_18_37_39_064.jpg,IMG/right_2019_06_27_18_37_39_064.jpg,0,1,0,30.19028
IMG/center_2019_06_27_18_37_39_142.jpg,IMG/left_2019_06_27_18_37_39_142.jpg,IMG/right_2019_06_27_18_37_39_142.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_39_214.jpg,IMG/left_2019_06_27_18_37_39_214.jpg,IMG/right_2019_06_27_18_37_39_214.jpg,0,1,0,30.19025
IMG/center_2019_06_27_18_37_39_287.jpg,IMG/left_2019_06_27_18_37_39_287.jpg,IMG/right_2019_06_27_18_37_39_287.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_39_361.jpg,IMG/left_2019_06_27_18_37_39_361.jpg,IMG/right_2019_06_27_18_37_39_361.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_39_431.jpg,IMG/left_2019_06_27_18_37_39_431.jpg,IMG/right_2019_06_27_18_37_39_431.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_39_501.jpg,IMG/left_2019_06_27_18_37_39_501.jpg,IMG/right_2019_06_27_18_37_39_501.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_39_572.jpg,IMG/left_2019_06_27_18_37_39_572.jpg,IMG/right_2019_06_27_18_37_39_572.jpg,0,1,0,30.19031
IMG/center_2019_06_27_18_37_39_646.jpg,IMG/left_2019_06_27_18_37_39_646.jpg,IMG/right_2019_06_27_18_37_39_646.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_39_721.jpg,IMG/left_2019_06_27_18_37_39_721.jpg,IMG/right_2019_06_27_18_37_39_721.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_39_796.jpg,IMG/left_2019_06_27_18_37_39_796.jpg,IMG/right_2019_06_27_18_37_39_796.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_39_871.jpg,IMG/left_2019_06_27_18_37_39_871.jpg,IMG/right_2019_06_27_18_37_39_871.jpg,0,1,0,30.19031
IMG/center_2019_06_27_18_37_39_949.jpg,IMG/left_2019_06_27_18_37_39_949.jpg,IMG/right_2019_06_27_18_37_39_949.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_40_033.jpg,IMG/left_2019_06_27_18_37_40_033.jpg,IMG/right_2019_06_27_18_37_40_033.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_40_117.jpg,IMG/left_2019_06_27_18_37_40_117.jpg,IMG/right_2019_06_27_18_37_40_117.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_40_201.jpg,IMG/left_2019_06_27_18_37_40_201.jpg,IMG/right_2019_06_27_18_37_40_201.jpg,-0.15,1,0,30.18423
IMG/center_2019_06_27_18_37_40_282.jpg,IMG/left_2019_06_27_18_37_40_282.jpg,IMG/right_2019_06_27_18_37_40_282.jpg,-0.1333895,1,0,30.19003
IMG/center_2019_06_27_18_37_40_353.jpg,IMG/left_2019_06_27_18_37_40_353.jpg,IMG/right_2019_06_27_18_37_40_353.jpg,0,1,0,30.1896
IMG/center_2019_06_27_18_37_40_425.jpg,IMG/left_2019_06_27_18_37_40_425.jpg,IMG/right_2019_06_27_18_37_40_425.jpg,0,1,0,30.19016
IMG/center_2019_06_27_18_37_40_493.jpg,IMG/left_2019_06_27_18_37_40_493.jpg,IMG/right_2019_06_27_18_37_40_493.jpg,0,1,0,30.19024
IMG/center_2019_06_27_18_37_40_561.jpg,IMG/left_2019_06_27_18_37_40_561.jpg,IMG/right_2019_06_27_18_37_40_561.jpg,0,1,0,30.1904
IMG/center_2019_06_27_18_37_40_633.jpg,IMG/left_2019_06_27_18_37_40_633.jpg,IMG/right_2019_06_27_18_37_40_633.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_40_708.jpg,IMG/left_2019_06_27_18_37_40_708.jpg,IMG/right_2019_06_27_18_37_40_708.jpg,0,1,0,30.19031
IMG/center_2019_06_27_18_37_40_780.jpg,IMG/left_2019_06_27_18_37_40_780.jpg,IMG/right_2019_06_27_18_37_40_780.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_40_858.jpg,IMG/left_2019_06_27_18_37_40_858.jpg,IMG/right_2019_06_27_18_37_40_858.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_40_932.jpg,IMG/left_2019_06_27_18_37_40_932.jpg,IMG/right_2019_06_27_18_37_40_932.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_41_006.jpg,IMG/left_2019_06_27_18_37_41_006.jpg,IMG/right_2019_06_27_18_37_41_006.jpg,-0.1,1,0,30.18768
IMG/center_2019_06_27_18_37_41_077.jpg,IMG/left_2019_06_27_18_37_41_077.jpg,IMG/right_2019_06_27_18_37_41_077.jpg,-0.25,1,0,30.17475
IMG/center_2019_06_27_18_37_41_150.jpg,IMG/left_2019_06_27_18_37_41_150.jpg,IMG/right_2019_06_27_18_37_41_150.jpg,-0.1076038,1,0,30.19097
IMG/center_2019_06_27_18_37_41_226.jpg,IMG/left_2019_06_27_18_37_41_226.jpg,IMG/right_2019_06_27_18_37_41_226.jpg,0,1,0,30.1897
IMG/center_2019_06_27_18_37_41_294.jpg,IMG/left_2019_06_27_18_37_41_294.jpg,IMG/right_2019_06_27_18_37_41_294.jpg,0,1,0,30.19013
IMG/center_2019_06_27_18_37_41_363.jpg,IMG/left_2019_06_27_18_37_41_363.jpg,IMG/right_2019_06_27_18_37_41_363.jpg,0,1,0,30.19028
IMG/center_2019_06_27_18_37_41_432.jpg,IMG/left_2019_06_27_18_37_41_432.jpg,IMG/right_2019_06_27_18_37_41_432.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_41_505.jpg,IMG/left_2019_06_27_18_37_41_505.jpg,IMG/right_2019_06_27_18_37_41_505.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_41_584.jpg,IMG/left_2019_06_27_18_37_41_584.jpg,IMG/right_2019_06_27_18_37_41_584.jpg,0,1,0,30.19031
IMG/center_2019_06_27_18_37_41_661.jpg,IMG/left_2019_06_27_18_37_41_661.jpg,IMG/right_2019_06_27_18_37_41_661.jpg,0,1,0,30.19028
IMG/center_2019_06_27_18_37_41_762.jpg,IMG/left_2019_06_27_18_37_41_762.jpg,IMG/right_2019_06_27_18_37_41_762.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_41_836.jpg,IMG/left_2019_06_27_18_37_41_836.jpg,IMG/right_2019_06_27_18_37_41_836.jpg,0,1,0,30.19031
IMG/center_2019_06_27_18_37_41_909.jpg,IMG/left_2019_06_27_18_37_41_909.jpg,IMG/right_2019_06_27_18_37_41_909.jpg,0,1,0,30.19026
IMG/center_2019_06_27_18_37_41_984.jpg,IMG/left_2019_06_27_18_37_41_984.jpg,IMG/right_2019_06_27_18_37_41_984.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_42_059.jpg,IMG/left_2019_06_27_18_37_42_059.jpg,IMG/right_2019_06_27_18_37_42_059.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_42_138.jpg,IMG/left_2019_06_27_18_37_42_138.jpg,IMG/right_2019_06_27_18_37_42_138.jpg,0,1,0,30.19031
IMG/center_2019_06_27_18_37_42_214.jpg,IMG/left_2019_06_27_18_37_42_214.jpg,IMG/right_2019_06_27_18_37_42_214.jpg,0,1,0,30.19031
IMG/center_2019_06_27_18_37_42_287.jpg,IMG/left_2019_06_27_18_37_42_287.jpg,IMG/right_2019_06_27_18_37_42_287.jpg,0,1,0,30.19032
IMG/center_2019_06_27_18_37_42_373.jpg,IMG/left_2019_06_27_18_37_42_373.jpg,IMG/right_2019_06_27_18_37_42_373.jpg,0,1,0,30.19032
IMG/center_2019_06_27_18_37_42_456.jpg,IMG/left_2019_06_27_18_37_42_456.jpg,IMG/right_2019_06_27_18_37_42_456.jpg,0,1,0,30.19031
IMG/center_2019_06_27_18_37_42_537.jpg,IMG/left_2019_06_27_18_37_42_537.jpg,IMG/right_2019_06_27_18_37_42_537.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_42_612.jpg,IMG/left_2019_06_27_18_37_42_612.jpg,IMG/right_2019_06_27_18_37_42_612.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_42_692.jpg,IMG/left_2019_06_27_18_37_42_692.jpg,IMG/right_2019_06_27_18_37_42_692.jpg,0,1,0,30.19028
IMG/center_2019_06_27_18_37_42_770.jpg,IMG/left_2019_06_27_18_37_42_770.jpg,IMG/right_2019_06_27_18_37_42_770.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_42_847.jpg,IMG/left_2019_06_27_18_37_42_847.jpg,IMG/right_2019_06_27_18_37_42_847.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_42_927.jpg,IMG/left_2019_06_27_18_37_42_927.jpg,IMG/right_2019_06_27_18_37_42_927.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_43_007.jpg,IMG/left_2019_06_27_18_37_43_007.jpg,IMG/right_2019_06_27_18_37_43_007.jpg,0,1,0,30.1903
IMG/center_2019_06_27_18_37_43_087.jpg,IMG/left_2019_06_27_18_37_43_087.jpg,IMG/right_2019_06_27_18_37_43_087.jpg,0,1,0,30.19016
IMG/center_2019_06_27_18_37_43_166.jpg,IMG/left_2019_06_27_18_37_43_166.jpg,IMG/right_2019_06_27_18_37_43_166.jpg,0,1,0,30.19027
IMG/center_2019_06_27_18_37_43_245.jpg,IMG/left_2019_06_27_18_37_43_245.jpg,IMG/right_2019_06_27_18_37_43_245.jpg,0,1,0,30.19029
IMG/center_2019_06_27_18_37_43_323.jpg,IMG/left_2019_06_27_18_37_43_323.jpg,IMG/right_2019_06_27_18_37_43_323.jpg,0,1,0,30.1904
IMG/center_2019_06_27_18_37_43_395.jpg,IMG/left_2019_06_27_18_37_43_395.jpg,IMG/right_2019_06_27_18_37_43_395.jpg,-0.15,1,0,30.18423
IMG/center_2019_06_27_18_37_43_468.jpg,IMG/left_2019_06_27_18_37_43_468.jpg,IMG/right_2019_06_27_18_37_43_468.jpg,0,1,0,30.19066
IMG/center_2019_06_27_18_37_43_541.jpg,IMG/left_2019_06_27_18_37_43_541.jpg,IMG/right_2019_06_27_18_37_43_541.jpg,0,1,0,30.18984
IMG/center_2019_06_27_18_37_43_611.jpg,IMG/left_2019_06_27_18_37_43_611.jpg,IMG/right_2019_06_27_18_37_43_611.jpg,0,1,0,30.19012
IMG/center_2019_06_27_18_37_43_684.jpg,IMG/left_2019_06_27_18_37_43_684.jpg,IMG/right_2019_06_27_18_37_43_684.jpg,-0.0004413128,1,0,30.19074
IMG/center_2019_06_27_18_37_43_757.jpg,IMG/left_2019_06_27_18_37_43_757.jpg,IMG/right_2019_06_27_18_37_43_757.jpg,0,1,0,30.19028
IMG/center_2019_06_27_18_37_43_830.jpg,IMG/left_2019_06_27_18_37_43_830.jpg,IMG/right_2019_06_27_18_37_43_830.jpg,0,1,0,30.19006
IMG/center_2019_06_27_18_37_43_901.jpg,IMG/left_2019_06_27_18_37_43_901.jpg,IMG/right_2019_06_27_18_37_43_901.jpg,0,1,0,30.19041
IMG/center_2019_06_27_18_37_43_974.jpg,IMG/left_2019_06_27_18_37_43_974.jpg,IMG/right_2019_06_27_18_37_43_974.jpg,0,1,0,30.19011
IMG/center_2019_06_27_18_37_44_052.jpg,IMG/left_2019_06_27_18_37_44_052.jpg,IMG/right_2019_06_27_18_37_44_052.jpg,0,1,0,30.19016
IMG/center_2019_06_27_18_37_44_125.jpg,IMG/left_2019_06_27_18_37_44_125.jpg,IMG/right_2019_06_27_18_37_44_125.jpg,0,1,0,30.19019
IMG/center_2019_06_27_18_37_44_201.jpg,IMG/left_2019_06_27_18_37_44_201.jpg,IMG/right_2019_06_27_18_37_44_201.jpg,0,1,0,30.19017
IMG/center_2019_06_27_18_37_44_277.jpg,IMG/left_2019_06_27_18_37_44_277.jpg,IMG/right_2019_06_27_18_37_44_277.jpg,0,1,0,30.19018
IMG/center_2019_06_27_18_37_44_347.jpg,IMG/left_2019_06_27_18_37_44_347.jpg,IMG/right_2019_06_27_18_37_44_347.jpg,0,1,0,30.19016
IMG/center_2019_06_27_18_37_44_417.jpg,IMG/left_2019_06_27_18_37_44_417.jpg,IMG/right_2019_06_27_18_37_44_417.jpg,0,1,0,30.19017
IMG/center_2019_06_27_18_37_44_487.jpg,IMG/left_2019_06_27_18_37_44_487.jpg,IMG/right_2019_06_27_18_37_44_487.jpg,-0.2,1,0,30.18017
IMG/center_2019_06_27_18_37_44_558.jpg,IMG/left_2019_06_27_18_37_44_558.jpg,IMG/right_2019_06_27_18_37_44_558.jpg,-0.2138708,1,0,30.18001
IMG/center_2019_06_27_18_37_44_628.jpg,IMG/left_2019_06_27_18_37_44_628.jpg,IMG/right_2019_06_27_18_37_44_628.jpg,-0.004788637,1,0,30.18851
IMG/center_2019_06_27_18_37_44_698.jpg,IMG/left_2019_06_27_18_37_44_698.jpg,IMG/right_2019_06_27_18_37_44_698.jpg,-0.1547886,1,0,30.18787
IMG/center_2019_06_27_18_37_44_769.jpg,IMG/left_2019_06_27_18_37_44_769.jpg,IMG/right_2019_06_27_18_37_44_769.jpg,-0.002250195,1,0,30.18914
IMG/center_2019_06_27_18_37_44_837.jpg,IMG/left_2019_06_27_18_37_44_837.jpg,IMG/right_2019_06_27_18_37_44_837.jpg,0,1,0,30.19003
IMG/center_2019_06_27_18_37_44_908.jpg,IMG/left_2019_06_27_18_37_44_908.jpg,IMG/right_2019_06_27_18_37_44_908.jpg,0,1,0,30.19028
IMG/center_2019_06_27_18_37_44_974.jpg,IMG/left_2019_06_27_18_37_44_974.jpg,IMG/right_2019_06_27_18_37_44_974.jpg,0,1,0,30.19034
